PROJECT,WBS ID,DESCRIPTION,ALIAS,E,CAM,CHARGE #,RESP,PERF,YYYYMM,BCWS HRS/UTS,ACT HRS/UTS,BCWP HRS/UTS,ETC HRS/UTS,BCWS PRIME,BCWP PRIME,ACT PRIME,BCWS T DLRS,BCWP T DLRS,ACT T DLRS,ETC T DLRS,CLIN,CACLIN,E
LRIP8B,R812ALLOC,ALL ALLOCATIONS,,W,H00,R812ALLOC,H00,2B41,201107,30.00,-1045.42,30.00,20.00,1062.60,1062.60,-37521.95,4104.98,4104.98,-133115.81,2518.92,,VAR,L
LRIP8B,R812ALLOC,ALL ALLOCATIONS,,W,H00,R812ALLOC,H00,2B41,201108,30.00,0.39,30.00,20.00,1062.60,1062.60,12.50,4104.98,4104.98,44.35,2518.42,,VAR,L
LRIP8B,R812ALLOC,ALL ALLOCATIONS,,W,H00,R812ALLOC,H00,2B41,201109,30.00,8.00,30.00,20.00,1062.60,1062.60,270.93,4104.98,4104.98,961.17,2518.42,,VAR,L
LRIP8B,R812ALLOC,ALL ALLOCATIONS,,W,H00,R812ALLOC,H00,2B41,201110,30.00,0.00,30.00,25.00,1062.60,1062.60,0.00,4104.98,4104.98,0.00,3148.02,,VAR,L
LRIP8B,R812ALLOC,ALL ALLOCATIONS,,W,H00,R812ALLOC,H00,2B41,201111,30.00,34.01,30.00,33.00,1062.60,1062.60,1079.68,4104.98,4104.98,3830.36,3912.22,,VAR,L
LRIP8B,R812ALLOC,ALL ALLOCATIONS,,W,H00,R812ALLOC,H00,2B41,201112,30.00,29.68,30.00,33.00,1062.60,1062.60,1143.11,4104.98,4104.98,4055.39,3912.22,,VAR,L
LRIP8B,R812ALLOC,ALL ALLOCATIONS,,W,H00,R812ALLOC,H00,2B41,201201,30.00,0.00,30.00,36.67,992.10,992.10,0.00,3694.37,3694.37,0.00,4515.76,,VAR,L
LRIP8B,R812ALLOC,ALL ALLOCATIONS,,W,H00,R812ALLOC,H00,2B41,201202,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.65,,VAR,L
LRIP8B,R812ALLOC,ALL ALLOCATIONS,,W,H00,R812ALLOC,H00,2B41,201203,0.00,0.00,0.00,86.67,0.00,0.00,0.00,0.00,0.00,0.00,10339.72,,VAR,L
LRIP8B,R812MPT-0030,MAKE PART TRANSFER,,W,H00,,H00,MPT,201104,0.00,0.65,0.00,0.00,0.00,0.00,8071.97,0.00,0.00,28636.75,0.00,,VAR,L
LRIP8B,R8121D0Z-3J4G0030,ME SUPPORT TO E.S. TOOL DESIGN/FABRICATI,,W,HHX,LR8121D0Z,HHX,3J4G,201103,20.30,0.00,20.30,0.00,911.06,911.06,0.00,3519.57,3519.57,0.00,0.00,,0019,L
LRIP8B,R8121D0Z-3J4G0030,ME SUPPORT TO E.S. TOOL DESIGN/FABRICATI,,W,HHX,LR8121D0Z,HHX,3J4G,201104,0.00,0.05,0.00,0.00,0.00,0.00,3.26,0.00,0.00,11.57,0.00,,0019,L
LRIP8B,R8121D0Z-3J4G0030,ME SUPPORT TO E.S. TOOL DESIGN/FABRICATI,,W,HHX,LR8121D0Z,HHX,3J4G,201108,0.00,21.24,0.00,0.00,0.00,0.00,1016.93,0.00,0.00,2687.33,0.00,,0019,L
LRIP8B,R8121D0Z-3J4G0030,ME SUPPORT TO E.S. TOOL DESIGN/FABRICATI,,W,HHX,LR8121D0Z,HHX,3J4G,201109,0.00,2.38,0.00,0.00,0.00,0.00,124.66,0.00,0.00,427.09,0.00,,0019,L
LRIP8B,R8121D0Z-3J4G0030,ME SUPPORT TO E.S. TOOL DESIGN/FABRICATI,,W,HHX,LR8121D0Z,HHX,3J4G,201110,0.00,0.53,0.00,0.00,0.00,0.00,26.73,0.00,0.00,70.64,0.00,,0019,L
LRIP8B,R8121D0Z-3J4G0030,ME SUPPORT TO E.S. TOOL DESIGN/FABRICATI,,W,HHX,LR8121D0Z,HHX,3J4G,201111,0.00,1.02,0.00,0.00,0.00,0.00,54.29,0.00,0.00,192.60,0.00,,0019,L
LRIP8B,R8121D0Z-3J4G0030,ME SUPPORT TO E.S. TOOL DESIGN/FABRICATI,,W,HHX,LR8121D0Z,HHX,3J4G,201201,0.00,2.00,0.00,0.00,0.00,0.00,135.96,0.00,0.00,379.00,0.00,,0019,L
LRIP8B,R8121D0Z-4P6B0030,TOOLING-TOOL FAB-EL SEGUNDO,,W,HHX,LR8121D0Z,HHX,4P6B,201101,0.00,20.30,0.00,0.00,0.00,0.00,691.08,0.00,0.00,2451.73,0.00,,0019,L
LRIP8B,R8121D0Z-4P6B0030,TOOLING-TOOL FAB-EL SEGUNDO,,W,HHX,LR8121D0Z,HHX,4P6B,201102,0.00,-6.59,0.00,0.00,0.00,0.00,-241.68,0.00,0.00,-857.40,0.00,,0019,L
LRIP8B,R8121D0Z-4P6B0030,TOOLING-TOOL FAB-EL SEGUNDO,,W,HHX,LR8121D0Z,HHX,4P6B,201103,169.80,1.66,169.80,0.00,7527.23,7527.23,63.77,29078.80,29078.80,226.24,0.00,,0019,L
LRIP8B,R8121D0Z-4P6B0030,TOOLING-TOOL FAB-EL SEGUNDO,,W,HHX,LR8121D0Z,HHX,4P6B,201104,0.00,210.45,0.00,0.00,0.00,0.00,10286.64,0.00,0.00,36493.69,0.00,,0019,L
LRIP8B,R8121D0Z-4P6B0030,TOOLING-TOOL FAB-EL SEGUNDO,,W,HHX,LR8121D0Z,HHX,4P6B,201107,0.00,0.00,0.00,0.00,0.00,0.00,-16.92,0.00,0.00,-60.03,0.00,,0019,L
LRIP8B,R812818H,AV IPT - CKT MACHINE INTEGRATION SUPPORT,,W,HEX,LR812818H,HEX,818H,201104,36.00,0.00,0.00,36.00,1931.40,0.00,0.00,5265.90,0.00,0.00,5219.03,,0019,L
LRIP8B,R812818H,AV IPT - CKT MACHINE INTEGRATION SUPPORT,,W,HEX,LR812818H,HEX,818H,201108,0.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,4273.49,,0019,L
LRIP8B,R812818H,AV IPT - CKT MACHINE INTEGRATION SUPPORT,,W,HEX,LR812818H,HEX,818H,201109,0.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,4273.49,,0019,L
LRIP8B,R812818H,AV IPT - CKT MACHINE INTEGRATION SUPPORT,,W,HEX,LR812818H,HEX,818H,201110,0.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,4273.49,,0019,L
LRIP8B,R812818H,AV IPT - CKT MACHINE INTEGRATION SUPPORT,,W,HEX,LR812818H,HEX,818H,201111,0.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,4221.39,,0019,L
LRIP8B,R812818H,AV IPT - CKT MACHINE INTEGRATION SUPPORT,,W,HEX,LR812818H,HEX,818H,201112,0.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,4221.39,,0019,L
LRIP8B,R8121D0Z-9G240030,ES TOOLING STEREOLITHOGRAPHY,,W,HHX,,HHX,9G24,201104,0.00,-46.50,0.00,0.00,0.00,0.00,-2592.38,0.00,0.00,-6850.60,0.00,,0019,L
LRIP8B,R812210Z-4P6B0030,TOOLING RECURRING - MFG LABOR,,W,HHX,LR812210Z,HHX,4P6B,201101,240.00,328.89,240.00,328.89,10639.20,10639.20,11931.94,41100.78,41100.78,42330.69,56323.48,,0017,L
LRIP8B,R812210Z-4P6B0030,TOOLING RECURRING - MFG LABOR,,W,HHX,LR812210Z,HHX,4P6B,201102,200.00,276.70,200.00,274.34,8866.00,8866.00,10868.00,34250.65,34250.65,38556.17,46981.62,,0017,L
LRIP8B,R812210Z-4P6B0030,TOOLING RECURRING - MFG LABOR,,W,HHX,LR812210Z,HHX,4P6B,201103,0.00,23.16,0.00,6.60,0.00,0.00,846.02,0.00,0.00,3001.41,1130.27,,0017,L
LRIP8B,R812210Z-4P6B0030,TOOLING RECURRING - MFG LABOR,,W,HHX,LR812210Z,HHX,4P6B,201104,0.00,61.38,0.00,0.00,0.00,0.00,2454.95,0.00,0.00,8709.37,0.00,,0017,L
LRIP8B,R812210Z-4P6B0030,TOOLING RECURRING - MFG LABOR,,W,HHX,LR812210Z,HHX,4P6B,201105,0.00,28.20,0.00,0.00,0.00,0.00,1042.77,0.00,0.00,3699.41,0.00,,0017,L
LRIP8B,R812210Z-4P6B0030,TOOLING RECURRING - MFG LABOR,,W,HHX,LR812210Z,HHX,4P6B,201106,0.00,-26.71,0.00,0.00,0.00,0.00,-702.33,0.00,0.00,-2491.64,0.00,,0017,L
LRIP8B,R812210Z-4P6B0030,TOOLING RECURRING - MFG LABOR,,W,HHX,LR812210Z,HHX,4P6B,201108,0.00,1.02,0.00,0.00,0.00,0.00,30.06,0.00,0.00,106.64,0.00,,0017,L
LRIP8B,R812210Z-4P6B0030,TOOLING RECURRING - MFG LABOR,,W,HHX,LR812210Z,HHX,4P6B,201110,0.00,8.00,0.00,0.00,0.00,0.00,240.40,0.00,0.00,852.86,0.00,,0017,L
LRIP8B,R812210Z-4P6B0030,TOOLING RECURRING - MFG LABOR,,W,HHX,LR812210Z,HHX,4P6B,201112,0.00,3.00,0.00,0.00,0.00,0.00,70.59,0.00,0.00,250.43,0.00,,0017,L
LRIP8B,R812210Z-4P6B0030,TOOLING RECURRING - MFG LABOR,,W,HHX,LR812210Z,HHX,4P6B,201201,0.00,3.60,0.00,0.00,0.00,0.00,142.31,0.00,0.00,520.62,0.00,,0017,L
LRIP8B,R812210Z-4P6B0030,TOOLING RECURRING - MFG LABOR,,W,HHX,LR812210Z,HHX,4P6B,201202,0.00,3.40,0.00,0.00,0.00,0.00,131.08,0.00,0.00,479.54,0.00,,0017,L
LRIP8B,AF30ALLX-3A4A0030,AF30 SEC ELEC-FAB-ASSY-TEST,,W,HEX,LAF30ALLX,HEX,3A4A,201101,0.00,0.00,0.00,98.74,0.00,0.00,0.00,0.00,0.00,0.00,12801.36,,0008,L
LRIP8B,AF30ALLX-3A4A0030,AF30 SEC ELEC-FAB-ASSY-TEST,,W,HEX,LAF30ALLX,HEX,3A4A,201103,-42.00,10.17,-8.84,0.00,-1409.52,-286.02,364.27,-5445.18,-1028.17,1292.31,0.00,,0008,L
LRIP8B,AF30ALLX-3A4A0030,AF30 SEC ELEC-FAB-ASSY-TEST,,W,HEX,LAF30ALLX,HEX,3A4A,201104,0.00,3.95,0.00,0.00,0.00,0.00,159.66,0.00,0.00,566.42,0.00,,0008,L
LRIP8B,AF30ALLX-3A4A0030,AF30 SEC ELEC-FAB-ASSY-TEST,,W,HEX,LAF30ALLX,HEX,3A4A,201105,0.00,19.19,0.00,0.00,0.00,0.00,707.97,0.00,0.00,2511.65,0.00,,0008,L
LRIP8B,AF30ALLX-3A4A0030,AF30 SEC ELEC-FAB-ASSY-TEST,,W,HEX,LAF30ALLX,HEX,3A4A,201106,0.00,0.33,111.09,0.00,0.00,3541.56,12.59,0.00,12352.81,44.67,0.00,,0008,L
LRIP8B,AF30ALLX-3A4A0030,AF30 SEC ELEC-FAB-ASSY-TEST,,W,HEX,LAF30ALLX,HEX,3A4A,201107,0.00,29.96,0.00,0.00,0.00,0.00,962.86,0.00,0.00,3415.92,0.00,,0008,L
LRIP8B,AF30ALLX-3A4A0030,AF30 SEC ELEC-FAB-ASSY-TEST,,W,HEX,LAF30ALLX,HEX,3A4A,201108,0.00,16.16,0.00,0.00,0.00,0.00,631.95,0.00,0.00,2241.96,0.00,,0008,L
LRIP8B,AF30ALLX-3A4A0030,AF30 SEC ELEC-FAB-ASSY-TEST,,W,HEX,LAF30ALLX,HEX,3A4A,201111,0.00,2.18,0.00,0.00,0.00,0.00,68.50,0.00,0.00,243.02,0.00,,0008,L
LRIP8B,AF30ALLX-3M1G1800,AF30 BUILD MISSISSIPPI SECT1800,,W,HHX,LAF30ALLX,HHX,3M1G,201103,-34.10,0.00,0.00,0.00,-808.85,0.00,0.00,-3124.71,0.00,0.00,0.00,,0008,L
LRIP8B,AF30ALLX-3M1G2000,AF30 BUILD MISSISSIPPI SECT2000,,W,HHX,LAF30ALLX,HHX,3M1G,201103,-17.40,0.00,0.00,0.00,-412.73,0.00,0.00,-1594.43,0.00,0.00,0.00,,0008,L
LRIP8B,AF30ALLX-3M1G2005,AF30 BUILD MISSISSIPPI SECT2005,,W,HHX,LAF30ALLX,HHX,3M1G,201103,-15.10,0.00,0.00,0.00,-358.17,0.00,0.00,-1383.67,0.00,0.00,0.00,,0008,L
LRIP8B,AF30ALLX-3M1G2015,AF30 BUILD MISSISSIPPI SECT2015,,W,HHX,LAF30ALLX,HHX,3M1G,201103,-27.10,0.00,0.00,0.00,-642.81,0.00,0.00,-2483.28,0.00,0.00,0.00,,0008,L
LRIP8B,AF30ALLX-3M1G2025,AF30 BUILD MISSISSIPPI SECT2025,,W,HHX,LAF30ALLX,HHX,3M1G,201103,-9.80,0.00,0.00,0.00,-232.46,0.00,0.00,-898.01,0.00,0.00,0.00,,0008,L
LRIP8B,AF30ALLX-4A1G1100,AF30 BUILD PMC SECT1100,,W,HHX,LAF30ALLX,HHX,4A1G,201101,0.00,7.70,0.00,7.70,0.00,0.00,220.94,0.00,0.00,783.82,998.28,,0008,L
LRIP8B,AF30ALLX-4A1G1100,AF30 BUILD PMC SECT1100,,W,HHX,LAF30ALLX,HHX,4A1G,201102,0.00,20.40,17.34,20.40,0.00,560.90,680.29,0.00,2016.32,2413.45,2644.80,,0008,L
LRIP8B,AF30ALLX-4A1G1100,AF30 BUILD PMC SECT1100,,W,HHX,LAF30ALLX,HHX,4A1G,201103,-59.80,784.40,849.86,784.40,-2006.89,27411.39,25490.07,-7752.90,97999.05,90430.57,101980.59,,0008,L
LRIP8B,AF30ALLX-4A1G1100,AF30 BUILD PMC SECT1100,,W,HHX,LAF30ALLX,HHX,4A1G,201104,0.00,152.50,0.00,152.50,0.00,0.00,4816.35,0.00,0.00,17086.86,19239.22,,0008,L
LRIP8B,AF30ALLX-4A1G1100,AF30 BUILD PMC SECT1100,,W,HHX,LAF30ALLX,HHX,4A1G,201105,0.00,142.40,0.00,142.40,0.00,0.00,4810.66,0.00,0.00,17066.67,17965.01,,0008,L
LRIP8B,AF30ALLX-4A1G1100,AF30 BUILD PMC SECT1100,,W,HHX,LAF30ALLX,HHX,4A1G,201106,0.00,39.60,0.00,0.00,0.00,0.00,1235.85,0.00,0.00,4384.40,0.00,,0008,L
LRIP8B,AF30ALLX-4A1G1100,AF30 BUILD PMC SECT1100,,W,HHX,LAF30ALLX,HHX,4A1G,201107,0.00,21.80,0.00,21.80,0.00,0.00,619.87,0.00,0.00,2199.10,2697.66,,0008,L
LRIP8B,AF30ALLX-4A1G1100,AF30 BUILD PMC SECT1100,,W,HHX,LAF30ALLX,HHX,4A1G,201108,0.00,3.30,0.00,3.30,0.00,0.00,204.45,0.00,0.00,725.32,408.36,,0008,L
LRIP8B,AF30ALLX-4A1G1100,AF30 BUILD PMC SECT1100,,W,HHX,LAF30ALLX,HHX,4A1G,201109,0.00,3.50,0.00,3.50,0.00,0.00,107.81,0.00,0.00,382.48,433.11,,0008,L
LRIP8B,AF30ALLX-4A1G1100,AF30 BUILD PMC SECT1100,,W,HHX,LAF30ALLX,HHX,4A1G,201110,0.00,61.30,0.00,85.40,0.00,0.00,1980.39,0.00,0.00,7025.79,13949.68,,0008,L
LRIP8B,AF30ALLX-4A1G1100,AF30 BUILD PMC SECT1100,,W,HHX,LAF30ALLX,HHX,4A1G,201112,0.00,2.00,0.00,0.00,0.00,0.00,62.80,0.00,0.00,222.79,0.00,,0008,L
LRIP8B,AF30ALLX-4A1G1400,AF30 BUILD PMC SECT1400,,W,HHX,LAF30ALLX,HHX,4A1G,201101,0.00,713.90,598.78,713.90,0.00,19364.62,20710.70,0.00,69611.37,73474.90,92555.11,,0008,L
LRIP8B,AF30ALLX-4A1G1400,AF30 BUILD PMC SECT1400,,W,HHX,LAF30ALLX,HHX,4A1G,201102,0.00,457.90,445.96,459.50,0.00,14422.46,13032.85,0.00,51845.44,46236.36,59572.87,,0008,L
LRIP8B,AF30ALLX-4A1G1400,AF30 BUILD PMC SECT1400,,W,HHX,LAF30ALLX,HHX,4A1G,201103,-328.70,54.40,31.96,54.40,-11031.17,632.52,1764.91,-42615.02,-686.74,6261.33,6863.04,,0008,L
LRIP8B,AF30ALLX-4A1G1400,AF30 BUILD PMC SECT1400,,W,HHX,LAF30ALLX,HHX,4A1G,201104,0.00,3.00,0.00,0.00,0.00,0.00,117.33,0.00,0.00,416.25,0.00,,0008,L
LRIP8B,AF30ALLX-4A1G1400,AF30 BUILD PMC SECT1400,,W,HHX,LAF30ALLX,HHX,4A1G,201105,0.00,8.80,0.00,0.00,0.00,0.00,213.09,0.00,0.00,755.97,0.00,,0008,L
LRIP8B,AF30ALLX-4A1G1400,AF30 BUILD PMC SECT1400,,W,HHX,LAF30ALLX,HHX,4A1G,201107,0.00,1.20,0.00,0.00,0.00,0.00,41.70,0.00,0.00,147.94,0.00,,0008,L
LRIP8B,AF30ALLX-4A1G1400,AF30 BUILD PMC SECT1400,,W,HHX,LAF30ALLX,HHX,4A1G,201110,0.00,24.00,0.00,0.00,0.00,0.00,797.20,0.00,0.00,2828.21,0.00,,0008,L
LRIP8B,AF30ALLX-4A1G1600,AF30 BUILD PMC SECT1600,,W,HHX,LAF30ALLX,HHX,4A1G,201101,0.00,32.10,0.00,32.10,0.00,0.00,800.11,0.00,0.00,2838.53,4161.67,,0008,L
LRIP8B,AF30ALLX-4A1G1600,AF30 BUILD PMC SECT1600,,W,HHX,LAF30ALLX,HHX,4A1G,201102,0.00,17.40,57.03,13.80,0.00,1633.84,493.31,0.00,4318.73,1750.11,1789.13,,0008,L
LRIP8B,AF30ALLX-4A1G1600,AF30 BUILD PMC SECT1600,,W,HHX,LAF30ALLX,HHX,4A1G,201103,-172.60,0.00,0.00,0.00,-5792.46,0.00,0.00,-22377.10,0.00,0.00,0.00,,0008,L
LRIP8B,AF30ALLX-4A1G1600,AF30 BUILD PMC SECT1600,,W,HHX,LAF30ALLX,HHX,4A1G,201104,0.00,6.00,0.00,0.00,0.00,0.00,126.24,0.00,0.00,447.86,0.00,,0008,L
LRIP8B,AF30ALLX-4A1G1700,AF30 BUILD PMC SECT1700,,W,HHX,LAF30ALLX,HHX,4A1G,201103,-197.60,3.00,0.00,0.00,-6631.46,0.00,68.31,-25618.28,0.00,242.34,0.00,,0008,L
LRIP8B,AF30ALLX-4A1G1700,AF30 BUILD PMC SECT1700,,W,HHX,LAF30ALLX,HHX,4A1G,201104,0.00,1.00,0.00,0.00,0.00,0.00,22.77,0.00,0.00,80.78,0.00,,0008,L
LRIP8B,AF30811H,AF30 WEIGHT AND BALANCE TESTS,,W,HBX,LAF30811H,HBX,811H,201101,13.00,18.00,0.00,30.00,697.45,0.00,883.61,1901.58,0.00,2335.02,4388.25,,0008,L
LRIP8B,AF30811H,AF30 WEIGHT AND BALANCE TESTS,,W,HBX,LAF30811H,HBX,811H,201102,14.00,13.80,0.00,30.00,751.10,0.00,669.64,2047.85,0.00,1769.59,4388.25,,0008,L
LRIP8B,AF30811H,AF30 WEIGHT AND BALANCE TESTS,,W,HBX,LAF30811H,HBX,811H,201103,-58.50,40.20,66.00,40.20,-3138.53,3421.44,2298.95,-8557.09,8724.29,6075.19,5900.77,,0008,L
LRIP8B,AF30811H,AF30 WEIGHT AND BALANCE TESTS,,W,HBX,LAF30811H,HBX,811H,201104,25.00,15.00,-31.70,23.50,1341.25,-1643.33,753.65,3656.88,-4190.30,1991.59,3406.86,,0008,L
LRIP8B,AF30811H,AF30 WEIGHT AND BALANCE TESTS,,W,HBX,LAF30811H,HBX,811H,201105,30.40,10.00,26.30,10.00,1630.96,1363.39,512.97,4446.76,3476.50,1355.57,1449.73,,0008,L
LRIP8B,AF30811H,AF30 WEIGHT AND BALANCE TESTS,,W,HBX,LAF30811H,HBX,811H,201106,0.00,19.00,5.00,19.00,0.00,259.20,968.01,0.00,660.93,2558.06,2706.76,,0008,L
LRIP8B,AF30811H,AF30 WEIGHT AND BALANCE TESTS,,W,HBX,LAF30811H,HBX,811H,201107,0.00,3.50,26.30,3.50,0.00,1410.27,181.09,0.00,3841.40,478.55,498.61,,0008,L
LRIP8B,AF30811H,AF30 WEIGHT AND BALANCE TESTS,,W,HBX,LAF30811H,HBX,811H,201109,2.00,2.00,0.00,8.40,107.30,0.00,108.86,292.55,0.00,287.67,1196.58,,0008,L
LRIP8B,AF30811H,AF30 WEIGHT AND BALANCE TESTS,,W,HBX,LAF30811H,HBX,811H,201110,2.00,4.00,0.00,2.10,107.30,0.00,197.40,292.55,0.00,521.65,299.14,,0008,L
LRIP8B,AF30811H,AF30 WEIGHT AND BALANCE TESTS,,W,HBX,LAF30811H,HBX,811H,201111,2.00,0.00,0.00,1.20,107.30,0.00,0.00,292.55,0.00,0.00,168.86,,0008,L
LRIP8B,AF30811H,AF30 WEIGHT AND BALANCE TESTS,,W,HBX,LAF30811H,HBX,811H,201112,1.00,0.00,0.00,2.40,53.65,0.00,0.00,146.28,0.00,0.00,337.71,,0008,L
LRIP8B,AF30811H,AF30 WEIGHT AND BALANCE TESTS,,W,HBX,LAF30811H,HBX,811H,201201,0.00,0.00,0.00,2.40,0.00,0.00,0.00,0.00,0.00,0.00,387.76,,0008,L
LRIP8B,AF30811H,AF30 WEIGHT AND BALANCE TESTS,,W,HBX,LAF30811H,HBX,811H,201202,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,79.70,,0008,L
LRIP8B,AF30811H,AF30 WEIGHT AND BALANCE TESTS,,W,HBX,LAF30811H,HBX,811H,201203,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,78.85,,0008,L
LRIP8B,AF30811H,AF30 WEIGHT AND BALANCE TESTS,,W,HBX,LAF30811H,HBX,811H,201204,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,78.85,,0008,L
LRIP8B,AF30811H,AF30 WEIGHT AND BALANCE TESTS,,W,HBX,LAF30811H,HBX,811H,201205,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,78.85,,0008,L
LRIP8B,AF30811H,AF30 WEIGHT AND BALANCE TESTS,,W,HBX,LAF30811H,HBX,811H,201206,0.00,0.00,0.00,0.90,0.00,0.00,0.00,0.00,0.00,0.00,141.92,,0008,L
LRIP8B,AF30ALLX-813H0030,AF30 Static Proof Test,,W,HDX,LAF30ALLX,HDX,813H,201103,3.90,20.80,0.00,3.90,209.24,0.00,754.84,570.47,0.00,1994.74,565.39,,0008,L
LRIP8B,AF30ALLX-813H0030,AF30 Static Proof Test,,W,HDX,LAF30ALLX,HDX,813H,201104,0.00,3.00,0.00,0.00,0.00,0.00,108.87,0.00,0.00,287.70,0.00,,0008,L
LRIP8B,AF30ALLX-813H0030,AF30 Static Proof Test,,W,HDX,LAF30ALLX,HDX,813H,201108,0.00,0.10,0.00,0.00,0.00,0.00,4.94,0.00,0.00,13.05,0.00,,0008,L
LRIP8B,AF30ALLX-815H1101,AF30 - AV Support - 4A1G - Palmdale (PM,,W,HEX,LAF30ALLX,HEX,815H,201101,0.00,0.00,0.00,90.60,0.00,0.00,0.00,0.00,0.00,0.00,13252.52,,0008,L
LRIP8B,AF30ALLX-815H1101,AF30 - AV Support - 4A1G - Palmdale (PM,,W,HEX,LAF30ALLX,HEX,815H,201102,0.00,0.00,2.66,0.00,0.00,137.69,0.00,0.00,351.09,0.00,0.00,,0008,L
LRIP8B,AF30ALLX-815H1101,AF30 - AV Support - 4A1G - Palmdale (PM,,W,HEX,LAF30ALLX,HEX,815H,201103,0.00,93.70,130.14,0.00,0.00,6746.66,5583.96,0.00,17203.24,14756.14,0.00,,0008,L
LRIP8B,AF30ALLX-815H1101,AF30 - AV Support - 4A1G - Palmdale (PM,,W,HEX,LAF30ALLX,HEX,815H,201104,0.00,0.00,0.00,81.30,0.00,0.00,0.00,0.00,0.00,0.00,11786.30,,0008,L
LRIP8B,AF30ALLX-815H1101,AF30 - AV Support - 4A1G - Palmdale (PM,,W,HEX,LAF30ALLX,HEX,815H,201106,0.00,12.50,0.00,0.00,0.00,0.00,817.86,0.00,0.00,2161.27,0.00,,0008,L
LRIP8B,AF30ALLX-815H1101,AF30 - AV Support - 4A1G - Palmdale (PM,,W,HEX,LAF30ALLX,HEX,815H,201108,0.00,8.10,0.00,0.00,0.00,0.00,335.98,0.00,0.00,887.86,0.00,,0008,L
LRIP8B,AF30ALLX-815H1101,AF30 - AV Support - 4A1G - Palmdale (PM,,W,HEX,LAF30ALLX,HEX,815H,201110,0.00,9.00,0.00,0.00,0.00,0.00,505.98,0.00,0.00,1337.10,0.00,,0008,L
LRIP8B,AF30ALLX-815H1101,AF30 - AV Support - 4A1G - Palmdale (PM,,W,HEX,LAF30ALLX,HEX,815H,201201,0.00,1.60,0.00,0.00,0.00,0.00,110.00,0.00,0.00,309.58,0.00,,0008,L
LRIP8B,AF30815H,AF30 - AV Support - 9G08 - Edwards,,W,HEX,LAF30815H,HEX,815H,201101,15.00,0.00,0.00,0.00,804.75,0.00,0.00,2194.13,0.00,0.00,0.00,,0008,L
LRIP8B,AF30815H,AF30 - AV Support - 9G08 - Edwards,,W,HEX,LAF30815H,HEX,815H,201102,20.00,0.00,0.00,0.00,1073.00,0.00,0.00,2925.50,0.00,0.00,0.00,,0008,L
LRIP8B,AF30815H,AF30 - AV Support - 9G08 - Edwards,,W,HEX,LAF30815H,HEX,815H,201103,4.80,42.60,0.00,0.00,257.52,0.00,1892.06,702.12,0.00,4999.95,0.00,,0008,L
LRIP8B,AF30815H,AF30 - AV Support - 9G08 - Edwards,,W,HEX,LAF30815H,HEX,815H,201104,3.15,3.00,0.00,22.40,169.00,0.00,216.15,460.77,0.00,571.20,3247.39,,0008,L
LRIP8B,AF30815H,AF30 - AV Support - 9G08 - Edwards,,W,HEX,LAF30815H,HEX,815H,201105,3.15,2.30,0.00,22.40,169.00,0.00,140.68,460.77,0.00,371.76,3247.39,,0008,L
LRIP8B,AF30815H,AF30 - AV Support - 9G08 - Edwards,,W,HEX,LAF30815H,HEX,815H,201106,3.70,6.30,0.00,22.40,198.51,0.00,419.12,541.22,0.00,1107.56,3191.13,,0008,L
LRIP8B,AF30815H,AF30 - AV Support - 9G08 - Edwards,,W,HEX,LAF30815H,HEX,815H,201107,3.40,6.80,68.20,23.20,182.41,3640.73,408.92,497.34,9834.81,1080.61,3305.09,,0008,L
LRIP8B,AF30815H,AF30 - AV Support - 9G08 - Edwards,,W,HEX,LAF30815H,HEX,815H,201108,3.00,8.08,0.00,34.90,160.95,0.00,321.31,438.83,0.00,959.17,4971.49,,0008,L
LRIP8B,AF30815H,AF30 - AV Support - 9G08 - Edwards,,W,HEX,LAF30815H,HEX,815H,201109,3.00,1.00,1.00,29.40,160.95,53.70,60.43,438.83,146.42,159.69,4188.02,,0008,L
LRIP8B,AF30815H,AF30 - AV Support - 9G08 - Edwards,,W,HEX,LAF30815H,HEX,815H,201110,3.00,0.50,0.00,22.60,160.95,0.00,27.05,438.83,0.00,71.48,3219.36,,0008,L
LRIP8B,AF30815H,AF30 - AV Support - 9G08 - Edwards,,W,HEX,LAF30815H,HEX,815H,201111,3.00,0.00,0.00,0.00,160.95,0.00,0.00,438.83,0.00,0.00,0.00,,0008,L
LRIP8B,AF30815H,AF30 - AV Support - 9G08 - Edwards,,W,HEX,LAF30815H,HEX,815H,201112,3.00,0.00,0.00,0.00,160.95,0.00,0.00,438.83,0.00,0.00,0.00,,0008,L
